cve_id,published,cvss_version,base_score,severity,attack_vector,attack_complexity,privileges_required,user_interaction,exploitability,products,n_products
CVE-2026-36922,2026-04-13,3.1,2.7,LOW,NETWORK,LOW,HIGH,NONE,1.2,oretnom23:cab_management_system,1
CVE-2026-36923,2026-04-13,3.1,2.7,LOW,NETWORK,LOW,HIGH,NONE,1.2,oretnom23:cab_management_system,1
CVE-2026-31414,2026-04-13,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,3.9,linux:linux_kernel,1
CVE-2026-31415,2026-04-13,3.1,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,1.8,linux:linux_kernel,1
CVE-2026-31416,2026-04-13,3.1,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,1.8,linux:linux_kernel,1
CVE-2026-31417,2026-04-13,3.1,7.5,HIGH,NETWORK,LOW,NONE,NONE,3.9,linux:linux_kernel,1
CVE-2026-31418,2026-04-13,3.1,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,1.8,linux:linux_kernel,1
CVE-2026-31419,2026-04-13,3.1,7.8,HIGH,LOCAL,LOW,LOW,NONE,1.8,linux:linux_kernel,1
CVE-2026-31420,2026-04-13,3.1,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,1.8,linux:linux_kernel,1
CVE-2026-31421,2026-04-13,3.1,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,1.8,linux:linux_kernel,1
CVE-2026-31422,2026-04-13,3.1,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,1.8,linux:linux_kernel,1
CVE-2026-31423,2026-04-13,3.1,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,1.8,linux:linux_kernel,1
CVE-2026-31424,2026-04-13,3.1,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,1.8,linux:linux_kernel,1
CVE-2026-31425,2026-04-13,3.1,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,1.8,linux:linux_kernel,1
CVE-2026-31426,2026-04-13,3.1,7.0,HIGH,LOCAL,HIGH,LOW,NONE,1.0,linux:linux_kernel,1
CVE-2026-31427,2026-04-13,3.1,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,1.8,linux:linux_kernel,1
CVE-2026-31428,2026-04-13,3.1,5.5,MEDIUM,LOCAL,LOW,LOW,NONE,1.8,linux:linux_kernel,1
CVE-2026-36946,2026-04-13,3.1,2.7,LOW,NETWORK,LOW,HIGH,NONE,1.2,oretnom23:computer_and_mobile_repair_shop_management_system,1
CVE-2026-36947,2026-04-13,3.1,2.7,LOW,NETWORK,LOW,HIGH,NONE,1.2,oretnom23:computer_and_mobile_repair_shop_management_system,1
CVE-2025-66236,2026-04-13,3.1,7.5,HIGH,NETWORK,LOW,NONE,NONE,3.9,apache:airflow,1
CVE-2026-1462,2026-04-13,3.1,7.8,HIGH,LOCAL,LOW,NONE,REQUIRED,1.8,keras:keras|redhat:openshift_ai,2
CVE-2026-29628,2026-04-13,3.1,6.2,MEDIUM,LOCAL,LOW,NONE,NONE,2.5,,0
CVE-2026-30997,2026-04-13,3.1,7.5,HIGH,NETWORK,LOW,NONE,NONE,3.9,ffmpeg:ffmpeg,1
CVE-2026-30998,2026-04-13,3.1,7.5,HIGH,NETWORK,LOW,NONE,NONE,3.9,ffmpeg:ffmpeg,1
CVE-2026-30999,2026-04-13,3.1,7.5,HIGH,NETWORK,LOW,NONE,NONE,3.9,ffmpeg:ffmpeg,1
CVE-2026-31281,2026-04-13,3.1,8.0,HIGH,NETWORK,LOW,LOW,REQUIRED,2.1,,0
CVE-2026-31282,2026-04-13,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2026-31283,2026-04-13,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2026-33858,2026-04-13,3.1,8.8,HIGH,NETWORK,LOW,LOW,NONE,2.8,apache:airflow,1
CVE-2026-36941,2026-04-13,3.1,2.7,LOW,NETWORK,LOW,HIGH,NONE,1.2,,0
CVE-2026-36942,2026-04-13,3.1,2.7,LOW,NETWORK,LOW,HIGH,NONE,1.2,,0
CVE-2026-36943,2026-04-13,3.1,2.7,LOW,NETWORK,LOW,HIGH,NONE,1.2,,0
CVE-2026-36944,2026-04-13,3.1,2.7,LOW,NETWORK,LOW,HIGH,NONE,1.2,,0
CVE-2026-36945,2026-04-13,3.1,2.7,LOW,NETWORK,LOW,HIGH,NONE,1.2,,0
CVE-2026-6182,2026-04-13,3.1,7.3,HIGH,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2026-6183,2026-04-13,3.1,7.3,HIGH,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2025-31991,2026-04-13,3.1,6.8,MEDIUM,NETWORK,LOW,HIGH,NONE,2.3,hcltech:devops_velocity,1
CVE-2025-63743,2026-04-13,3.1,5.4,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,,0
CVE-2025-66769,2026-04-13,3.1,7.5,HIGH,NETWORK,LOW,NONE,NONE,3.9,gonitro:nitro_pdf_pro,1
CVE-2025-69624,2026-04-13,3.1,7.5,HIGH,NETWORK,LOW,NONE,NONE,3.9,gonitro:nitro_pdf_pro,1
CVE-2025-69627,2026-04-13,3.1,8.4,HIGH,LOCAL,LOW,NONE,NONE,2.5,gonitro:nitro_pdf_pro,1
CVE-2026-30804,2026-04-13,3.1,7.2,HIGH,NETWORK,LOW,HIGH,NONE,1.2,artica:pandora_fms,1
CVE-2026-30806,2026-04-13,3.1,8.8,HIGH,NETWORK,LOW,LOW,NONE,2.8,artica:pandora_fms,1
CVE-2026-30809,2026-04-13,3.1,8.8,HIGH,NETWORK,LOW,LOW,NONE,2.8,artica:pandora_fms,1
CVE-2026-30811,2026-04-13,3.1,6.5,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,artica:pandora_fms,1
CVE-2026-30812,2026-04-13,3.1,5.4,MEDIUM,NETWORK,LOW,LOW,REQUIRED,2.3,artica:pandora_fms,1
CVE-2026-30813,2026-04-13,3.1,8.8,HIGH,NETWORK,LOW,LOW,NONE,2.8,artica:pandora_fms,1
CVE-2026-34186,2026-04-13,3.1,8.8,HIGH,NETWORK,LOW,LOW,NONE,2.8,artica:pandora_fms,1
CVE-2026-34188,2026-04-13,3.1,7.2,HIGH,NETWORK,LOW,HIGH,NONE,1.2,artica:pandora_fms,1
CVE-2026-36937,2026-04-13,3.1,2.7,LOW,NETWORK,LOW,HIGH,NONE,1.2,,0
CVE-2026-36938,2026-04-13,3.1,2.7,LOW,NETWORK,LOW,HIGH,NONE,1.2,,0
CVE-2026-6184,2026-04-13,3.1,2.4,LOW,NETWORK,LOW,HIGH,REQUIRED,0.9,,0
CVE-2026-6186,2026-04-13,3.1,8.8,HIGH,NETWORK,LOW,LOW,NONE,2.8,,0
CVE-2026-6187,2026-04-13,3.1,7.3,HIGH,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2026-6188,2026-04-13,3.1,7.3,HIGH,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2026-6231,2026-04-13,3.1,4.3,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,mongodb:c_driver,1
CVE-2026-23891,2026-04-13,3.1,8.7,HIGH,NETWORK,LOW,LOW,REQUIRED,2.3,decidim:decidim,1
CVE-2026-33555,2026-04-13,3.1,4.0,MEDIUM,NETWORK,HIGH,NONE,NONE,2.2,haproxy:haproxy,1
CVE-2026-36948,2026-04-13,3.1,7.3,HIGH,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2026-36950,2026-04-13,3.1,2.7,LOW,NETWORK,LOW,HIGH,NONE,1.2,,0
CVE-2026-36952,2026-04-13,3.1,2.7,LOW,NETWORK,LOW,HIGH,NONE,1.2,,0
CVE-2026-6189,2026-04-13,3.1,7.3,HIGH,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2026-6190,2026-04-13,3.1,6.3,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,,0
CVE-2026-6191,2026-04-13,3.1,6.3,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,,0
CVE-2026-6192,2026-04-13,3.1,3.3,LOW,LOCAL,LOW,LOW,NONE,1.8,,0
CVE-2026-6193,2026-04-13,3.1,7.3,HIGH,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2025-3756,2026-04-13,3.1,6.5,MEDIUM,ADJACENT,LOW,NONE,NONE,2.8,,0
CVE-2026-28291,2026-04-13,3.1,8.1,HIGH,NETWORK,HIGH,NONE,NONE,2.2,simple-git_project:simple-git,1
CVE-2026-32316,2026-04-13,3.1,8.2,HIGH,NETWORK,LOW,NONE,NONE,3.9,jqlang:jq,1
CVE-2026-6100,2026-04-13,3.1,8.1,HIGH,NETWORK,HIGH,NONE,NONE,2.2,,0
CVE-2026-6194,2026-04-13,3.1,8.8,HIGH,NETWORK,LOW,LOW,NONE,2.8,,0
CVE-2026-6195,2026-04-13,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2026-6196,2026-04-13,3.1,8.8,HIGH,NETWORK,LOW,LOW,NONE,2.8,,0
CVE-2026-29955,2026-04-13,3.1,8.8,HIGH,NETWORK,LOW,LOW,NONE,2.8,cloudark:kubeplus,1
CVE-2026-40038,2026-04-13,3.1,7.2,HIGH,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2026-40039,2026-04-13,3.1,6.5,MEDIUM,NETWORK,LOW,NONE,REQUIRED,2.8,,0
CVE-2026-40040,2026-04-13,3.1,8.8,HIGH,NETWORK,LOW,LOW,NONE,2.8,,0
CVE-2026-40041,2026-04-13,3.1,4.3,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,,0
CVE-2026-40042,2026-04-13,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2026-40043,2026-04-13,3.1,6.5,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,,0
CVE-2026-40044,2026-04-13,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2026-6197,2026-04-13,3.1,8.8,HIGH,NETWORK,LOW,LOW,NONE,2.8,,0
CVE-2026-6198,2026-04-13,3.1,8.8,HIGH,NETWORK,LOW,LOW,NONE,2.8,,0
CVE-2026-6199,2026-04-13,3.1,8.8,HIGH,NETWORK,LOW,LOW,NONE,2.8,,0
CVE-2026-6200,2026-04-13,3.1,8.8,HIGH,NETWORK,LOW,LOW,NONE,2.8,,0
CVE-2026-31048,2026-04-13,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2026-32605,2026-04-13,3.1,7.5,HIGH,NETWORK,LOW,NONE,NONE,3.9,nimiq:nimiq_proof-of-stake,1
CVE-2026-33534,2026-04-13,3.1,4.3,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,espocrm:espocrm,1
CVE-2026-33657,2026-04-13,3.1,4.6,MEDIUM,NETWORK,LOW,LOW,REQUIRED,2.1,espocrm:espocrm,1
CVE-2026-6201,2026-04-13,3.1,5.4,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,,0
CVE-2026-6202,2026-04-13,3.1,6.3,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,,0
CVE-2026-6215,2026-04-13,3.1,6.3,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,,0
CVE-2025-51414,2026-04-13,3.1,8.8,HIGH,NETWORK,LOW,LOW,NONE,2.8,,0
CVE-2025-70936,2026-04-13,3.1,5.4,MEDIUM,NETWORK,LOW,LOW,REQUIRED,2.3,,0
CVE-2026-26460,2026-04-13,3.1,6.1,MEDIUM,NETWORK,LOW,NONE,REQUIRED,2.8,,0
CVE-2026-31280,2026-04-13,3.1,6.5,MEDIUM,ADJACENT,LOW,NONE,NONE,2.8,,0
CVE-2026-33659,2026-04-13,3.1,3.5,LOW,NETWORK,HIGH,LOW,NONE,1.8,espocrm:espocrm,1
CVE-2026-33740,2026-04-13,3.1,5.4,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,espocrm:espocrm,1
CVE-2026-33899,2026-04-13,3.1,5.3,MEDIUM,NETWORK,LOW,NONE,NONE,3.9,imagemagick:imagemagick,1
CVE-2026-33900,2026-04-13,3.1,5.9,MEDIUM,NETWORK,HIGH,NONE,NONE,2.2,imagemagick:imagemagick,1
CVE-2026-33901,2026-04-13,3.1,7.5,HIGH,NETWORK,LOW,NONE,NONE,3.9,imagemagick:imagemagick,1
CVE-2026-6216,2026-04-13,3.1,3.5,LOW,NETWORK,LOW,LOW,REQUIRED,2.1,,0
CVE-2026-6218,2026-04-13,3.1,4.3,MEDIUM,NETWORK,LOW,NONE,REQUIRED,2.8,,0
CVE-2026-6219,2026-04-13,3.1,5.3,MEDIUM,LOCAL,LOW,LOW,NONE,1.8,,0
CVE-2026-22562,2026-04-13,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2026-22563,2026-04-13,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2026-22564,2026-04-13,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2026-22565,2026-04-13,3.1,7.5,HIGH,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2026-22566,2026-04-13,3.1,7.5,HIGH,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2026-33902,2026-04-13,3.1,5.5,MEDIUM,LOCAL,LOW,NONE,REQUIRED,1.8,imagemagick:imagemagick,1
CVE-2026-33905,2026-04-13,3.1,5.5,MEDIUM,LOCAL,LOW,NONE,REQUIRED,1.8,imagemagick:imagemagick,1
CVE-2026-33908,2026-04-13,3.1,7.5,HIGH,NETWORK,LOW,NONE,NONE,3.9,imagemagick:imagemagick,1
CVE-2026-33947,2026-04-13,3.1,6.2,MEDIUM,LOCAL,LOW,NONE,NONE,2.5,jqlang:jq,1
CVE-2026-34238,2026-04-13,3.1,5.1,MEDIUM,LOCAL,HIGH,NONE,NONE,1.4,imagemagick:imagemagick,1
CVE-2026-40169,2026-04-13,3.1,6.2,MEDIUM,LOCAL,LOW,NONE,NONE,2.5,imagemagick:imagemagick,1
CVE-2026-40183,2026-04-13,3.1,5.5,MEDIUM,LOCAL,LOW,NONE,REQUIRED,1.8,imagemagick:imagemagick,1
CVE-2026-40310,2026-04-13,3.1,5.5,MEDIUM,LOCAL,LOW,NONE,REQUIRED,1.8,imagemagick:imagemagick,1
CVE-2026-40311,2026-04-13,3.1,5.5,MEDIUM,LOCAL,LOW,NONE,REQUIRED,1.8,imagemagick:imagemagick,1
CVE-2026-40312,2026-04-13,3.1,6.2,MEDIUM,LOCAL,LOW,NONE,NONE,2.5,imagemagick:imagemagick,1
CVE-2026-4786,2026-04-13,3.1,7.1,HIGH,NETWORK,HIGH,NONE,REQUIRED,1.6,,0
CVE-2026-6220,2026-04-13,3.1,4.7,MEDIUM,NETWORK,LOW,HIGH,NONE,1.2,,0
CVE-2026-6224,2026-04-13,3.1,7.3,HIGH,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2026-39956,2026-04-13,3.1,6.1,MEDIUM,LOCAL,LOW,NONE,REQUIRED,1.8,jqlang:jq,1
CVE-2026-39979,2026-04-13,3.1,6.5,MEDIUM,NETWORK,LOW,NONE,NONE,3.9,jqlang:jq,1
CVE-2026-5086,2026-04-13,3.1,7.5,HIGH,NETWORK,LOW,NONE,NONE,3.9,nerdvana:crypt\,1
CVE-2026-6203,2026-04-13,3.1,6.1,MEDIUM,NETWORK,LOW,NONE,REQUIRED,2.8,,0
CVE-2026-0512,2026-04-14,3.1,6.1,MEDIUM,NETWORK,LOW,NONE,REQUIRED,2.8,,0
CVE-2026-24318,2026-04-14,3.1,4.2,MEDIUM,NETWORK,HIGH,NONE,REQUIRED,1.6,,0
CVE-2026-27672,2026-04-14,3.1,4.3,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,,0
CVE-2026-27673,2026-04-14,3.1,4.9,MEDIUM,NETWORK,HIGH,LOW,NONE,1.8,,0
CVE-2026-27674,2026-04-14,3.1,6.1,MEDIUM,NETWORK,LOW,NONE,REQUIRED,2.8,sap:netweaver_application_server_java,1
CVE-2026-27675,2026-04-14,3.1,2.0,LOW,NETWORK,HIGH,HIGH,REQUIRED,0.5,,0
CVE-2026-27676,2026-04-14,3.1,4.3,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,,0
CVE-2026-27677,2026-04-14,3.1,6.5,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,,0
CVE-2026-27678,2026-04-14,3.1,6.5,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,,0
CVE-2026-27679,2026-04-14,3.1,6.5,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,sap:manage_reference_structures,1
CVE-2026-27681,2026-04-14,3.1,9.9,CRITICAL,NETWORK,LOW,LOW,NONE,3.1,,0
CVE-2026-27683,2026-04-14,3.1,4.1,MEDIUM,NETWORK,LOW,LOW,REQUIRED,2.3,,0
CVE-2026-33948,2026-04-14,3.1,5.3,MEDIUM,NETWORK,LOW,NONE,NONE,3.9,jqlang:jq,1
CVE-2026-34069,2026-04-14,3.1,5.3,MEDIUM,NETWORK,LOW,NONE,NONE,3.9,nimiq:nimiq_proof-of-stake,1
CVE-2026-39417,2026-04-14,3.1,4.6,MEDIUM,NETWORK,HIGH,LOW,REQUIRED,1.2,maxkb:maxkb,1
CVE-2026-40164,2026-04-14,3.1,7.5,HIGH,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2026-34256,2026-04-14,3.1,7.1,HIGH,NETWORK,LOW,LOW,NONE,2.8,,0
CVE-2026-34257,2026-04-14,3.1,6.1,MEDIUM,NETWORK,LOW,NONE,REQUIRED,2.8,sap:netweaver_application_server_abap,1
CVE-2026-34261,2026-04-14,3.1,6.5,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,,0
CVE-2026-34262,2026-04-14,3.1,5.0,MEDIUM,NETWORK,LOW,LOW,NONE,3.1,sap:hana_cockpit|sap:hana_database_explorer,2
CVE-2026-34264,2026-04-14,3.1,6.5,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,sap:human_capital_management,1
CVE-2026-39418,2026-04-14,3.1,5.0,MEDIUM,NETWORK,HIGH,LOW,NONE,1.6,maxkb:maxkb,1
CVE-2026-39420,2026-04-14,3.1,6.3,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,maxkb:maxkb,1
CVE-2026-39421,2026-04-14,3.1,6.3,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,maxkb:maxkb,1
CVE-2026-39422,2026-04-14,3.1,5.4,MEDIUM,NETWORK,LOW,LOW,REQUIRED,2.3,maxkb:maxkb,1
CVE-2026-39423,2026-04-14,3.1,5.4,MEDIUM,NETWORK,LOW,LOW,REQUIRED,2.3,maxkb:maxkb,1
CVE-2026-39424,2026-04-14,3.1,4.7,MEDIUM,NETWORK,LOW,HIGH,NONE,1.2,maxkb:maxkb,1
CVE-2026-34225,2026-04-14,3.1,4.3,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,openwebui:open_webui,1
CVE-2026-39419,2026-04-14,3.1,3.1,LOW,NETWORK,HIGH,LOW,NONE,1.6,maxkb:maxkb,1
CVE-2026-39425,2026-04-14,3.1,5.4,MEDIUM,NETWORK,LOW,LOW,REQUIRED,2.3,maxkb:maxkb,1
CVE-2026-39426,2026-04-14,3.1,5.4,MEDIUM,NETWORK,LOW,LOW,REQUIRED,2.3,maxkb:maxkb,1
CVE-2026-4352,2026-04-14,3.1,7.5,HIGH,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2026-4365,2026-04-14,3.1,9.1,CRITICAL,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2026-34984,2026-04-14,3.1,6.5,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,external-secrets:external_secrets_operator,1
CVE-2026-4388,2026-04-14,3.1,7.2,HIGH,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2026-6227,2026-04-14,3.1,7.2,HIGH,NETWORK,LOW,HIGH,NONE,1.2,,0
CVE-2026-6264,2026-04-14,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2026-1607,2026-04-14,3.1,6.4,MEDIUM,NETWORK,LOW,LOW,NONE,3.1,,0
CVE-2026-40287,2026-04-14,3.1,8.4,HIGH,LOCAL,LOW,NONE,NONE,2.5,praison:praisonai|praison:praisonaiagents,2
CVE-2026-40288,2026-04-14,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,3.9,praison:praisonai|praison:praisonaiagents,2
CVE-2026-40289,2026-04-14,3.1,9.1,CRITICAL,NETWORK,LOW,NONE,NONE,3.9,praison:praisonai|praison:praisonaiagents,2
CVE-2026-40313,2026-04-14,3.1,9.1,CRITICAL,NETWORK,LOW,NONE,NONE,3.9,praison:praisonai,1
CVE-2026-40315,2026-04-14,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,3.9,praison:praisonai,1
CVE-2026-4059,2026-04-14,3.1,6.4,MEDIUM,NETWORK,LOW,LOW,NONE,3.1,,0
CVE-2026-4479,2026-04-14,3.1,4.4,MEDIUM,NETWORK,HIGH,HIGH,NONE,1.3,,0
CVE-2026-3017,2026-04-14,3.1,7.2,HIGH,NETWORK,LOW,HIGH,NONE,1.2,,0
CVE-2026-2582,2026-04-14,3.1,6.5,MEDIUM,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2025-40745,2026-04-14,3.1,3.7,LOW,NETWORK,HIGH,NONE,NONE,2.2,siemens:simcenter_3d|siemens:simcenter_femap|siemens:simcenter_star-ccm\+_viewer|siemens:software_center|siemens:solid_edge_se2025|siemens:solid_edge_se2026|siemens:tecnomatix_plant_simulation,7
CVE-2026-24032,2026-04-14,3.1,7.3,HIGH,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2026-25654,2026-04-14,3.1,8.8,HIGH,NETWORK,LOW,LOW,NONE,2.8,,0
CVE-2026-27668,2026-04-14,3.1,8.8,HIGH,NETWORK,LOW,LOW,NONE,2.8,,0
CVE-2026-31908,2026-04-14,3.1,9.1,CRITICAL,NETWORK,LOW,NONE,NONE,3.9,apache:apisix,1
CVE-2026-31923,2026-04-14,3.1,7.5,HIGH,NETWORK,LOW,NONE,NONE,3.9,apache:apisix,1
CVE-2026-31924,2026-04-14,3.1,5.3,MEDIUM,NETWORK,LOW,NONE,NONE,3.9,apache:apisix,1
CVE-2026-33892,2026-04-14,3.1,7.1,HIGH,NETWORK,LOW,NONE,REQUIRED,2.8,,0
CVE-2026-33929,2026-04-14,3.1,4.3,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,apache:pdfbox,1
CVE-2026-4109,2026-04-14,3.1,4.3,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,,0
CVE-2025-13822,2026-04-14,3.1,5.3,MEDIUM,NETWORK,LOW,NONE,NONE,3.9,mcphubx:mcphub,1
CVE-2026-24069,2026-04-14,3.1,5.4,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,,0
CVE-2026-2332,2026-04-14,3.1,7.4,HIGH,NETWORK,HIGH,NONE,NONE,2.2,eclipse:jetty,1
CVE-2026-31049,2026-04-14,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2025-61260,2026-04-14,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2025-69893,2026-04-14,3.1,4.6,MEDIUM,PHYSICAL,LOW,NONE,NONE,0.9,,0
CVE-2025-69993,2026-04-14,3.1,6.1,MEDIUM,NETWORK,LOW,NONE,REQUIRED,2.8,leafletjs:leaflet,1
CVE-2026-30480,2026-04-14,3.1,6.5,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,,0
CVE-2026-37589,2026-04-14,3.1,2.7,LOW,NETWORK,LOW,HIGH,NONE,1.2,,0
CVE-2026-37590,2026-04-14,3.1,2.7,LOW,NETWORK,LOW,HIGH,NONE,1.2,,0
CVE-2026-37591,2026-04-14,3.1,2.7,LOW,NETWORK,LOW,HIGH,NONE,1.2,,0
CVE-2026-37592,2026-04-14,3.1,2.7,LOW,NETWORK,LOW,HIGH,NONE,1.2,,0
CVE-2026-37593,2026-04-14,3.1,2.7,LOW,NETWORK,LOW,HIGH,NONE,1.2,,0
CVE-2026-37594,2026-04-14,3.1,2.7,LOW,NETWORK,LOW,HIGH,NONE,1.2,,0
CVE-2026-37595,2026-04-14,3.1,2.7,LOW,NETWORK,LOW,HIGH,NONE,1.2,,0
CVE-2026-37596,2026-04-14,3.1,2.7,LOW,NETWORK,LOW,HIGH,NONE,1.2,,0
CVE-2026-37597,2026-04-14,3.1,2.7,LOW,NETWORK,LOW,HIGH,NONE,1.2,,0
CVE-2026-37598,2026-04-14,3.1,2.7,LOW,NETWORK,LOW,HIGH,NONE,1.2,,0
CVE-2026-37600,2026-04-14,3.1,2.7,LOW,NETWORK,LOW,HIGH,NONE,1.2,,0
CVE-2026-37601,2026-04-14,3.1,2.7,LOW,NETWORK,LOW,HIGH,NONE,1.2,,0
CVE-2026-37602,2026-04-14,3.1,2.7,LOW,NETWORK,LOW,HIGH,NONE,1.2,,0
CVE-2026-37980,2026-04-14,3.1,6.9,MEDIUM,NETWORK,LOW,HIGH,REQUIRED,1.7,redhat:build_of_keycloak,1
CVE-2026-4344,2026-04-14,3.1,7.1,HIGH,LOCAL,LOW,NONE,REQUIRED,1.8,autodesk:fusion,1
CVE-2026-4345,2026-04-14,3.1,7.1,HIGH,LOCAL,LOW,NONE,REQUIRED,1.8,autodesk:fusion,1
CVE-2026-4369,2026-04-14,3.1,7.1,HIGH,LOCAL,LOW,NONE,REQUIRED,1.8,autodesk:fusion,1
CVE-2026-4913,2026-04-14,3.1,5.7,MEDIUM,NETWORK,LOW,LOW,REQUIRED,2.1,,0
CVE-2026-4914,2026-04-14,3.1,5.4,MEDIUM,NETWORK,LOW,LOW,REQUIRED,2.3,,0
CVE-2024-23104,2026-04-14,3.1,5.4,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,fortinet:fortivoice|fortinet:fortindr,2
CVE-2025-53847,2026-04-14,3.1,6.5,MEDIUM,ADJACENT,LOW,NONE,NONE,2.8,fortinet:fortios,1
CVE-2025-59809,2026-04-14,3.1,4.3,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,fortinet:fortisoar,1
CVE-2025-61624,2026-04-14,3.1,6.0,MEDIUM,LOCAL,LOW,HIGH,NONE,0.8,fortinet:fortios|fortinet:fortipam|fortinet:fortiproxy|fortinet:fortiswitchmanager,4
CVE-2025-61848,2026-04-14,3.1,7.2,HIGH,NETWORK,LOW,HIGH,NONE,1.2,fortinet:fortianalyzer|fortinet:fortianalyzer_cloud|fortinet:fortimanager|fortinet:fortimanager_cloud,4
CVE-2025-61886,2026-04-14,3.1,5.4,MEDIUM,NETWORK,LOW,NONE,REQUIRED,2.8,fortinet:fortisandbox|fortinet:fortisandbox_cloud,2
CVE-2025-63939,2026-04-14,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2025-65132,2026-04-14,3.1,6.1,MEDIUM,NETWORK,LOW,NONE,REQUIRED,2.8,,0
CVE-2025-65133,2026-04-14,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2025-65134,2026-04-14,3.1,6.1,MEDIUM,NETWORK,LOW,NONE,REQUIRED,2.8,,0
CVE-2025-65135,2026-04-14,3.1,9.8,CRITICAL,NETWORK,LOW,NONE,NONE,3.9,,0
CVE-2025-65136,2026-04-14,3.1,6.1,MEDIUM,NETWORK,LOW,NONE,REQUIRED,2.8,,0
